crn,rdwy_seq_num,adj_rdwy_seq,county,route,segment,offset,rdwy_orient,lane_count,speed_limit,street_name,road_owner,access_ctrl,year_county
2019087802,4,4,67,2009,10,0,W,2,25,BYBERRY RD,2,3,
2019087802,5,5,67,2013,52,3788,B,2,35,PHILMONT AV,2,3,
2019134992,3,3,67,,,,N,2,25,TULIP ST,4,,
2020011839,3,4,67,,,,S,1,,JUDSON ST,4,,
2020011839,4,3,67,,,,W,1,,NORRIS ST,4,,
2019106938,3,3,67,291,161,1814,W,2,25,BROAD ST,2,3,
2019061436,3,3,67,3019,64,1702,E,3,35,PASSYUNK AV,2,3,
2019069835,3,3,67,1,341,0,S,3,45,ROOSEVELT BL,2,3,
2019069835,4,4,67,,,,E,2,,RED LION RD,4,,
2019023489,4,4,67,1009,70,1736,N,2,25,BUSTLETON AV,2,3,
2019023489,5,5,67,1009,71,1743,S,2,25,BUSTLETON AV,2,3,
2019023489,3,3,67,13,190,165,N,2,25,ROBBINS ST,2,3,
2019131134,3,3,67,95,191,1089,S,4,55,DELAWARE EX,1,1,
2019085285,3,3,67,,,,E,1,10,WALT WHITMAN RAMP RD,4,,
2019063282,3,3,67,4017,60,996,E,2,35,UPSAL ST,2,3,
2019091736,3,3,67,95,224,1142,N,4,55,DELAWARE EX,1,1,
2019093736,3,3,67,2004,10,1849,E,2,25,MARKET ST,2,3,
2019043878,3,3,67,95,251,562,S,4,55,DELAWARE EX,1,1,
2019121489,3,3,67,2007,120,2874,N,1,25,FRANKFORD AV,2,3,
2019028611,3,3,67,2009,43,398,S,2,30,ARAMINGO AV,2,3,
2019032410,3,3,67,,,,W,2,25,SPENCER ST,4,,
2019040995,3,4,67,,,,E,1,20,ALDINE ST,4,,
2019040995,4,3,67,,,,N,2,25,ROWLAND AV,4,,
2019029461,3,3,67,291,140,488,N,2,25,BROAD ST,2,3,
2019029461,4,4,67,291,141,489,S,2,25,BROAD ST,2,3,
2019029461,5,5,67,,,,E,3,20,SHUNK ST,4,,
2019063454,5,5,67,3010,55,1875,W,2,30,MARKET ST,2,3,
2019063454,4,4,67,3010,54,1873,E,5,30,MARKET ST,2,3,
2019063454,3,3,67,3005,61,0,S,2,25,THIRTYFOURTH ST,2,3,
2019063454,6,6,67,,,,S,2,25,THIRTYFOURTH ST,4,,
2019069622,3,3,67,1,101,1318,S,3,50,ROOSEVELT BOULEVARD EX,2,1,
2019134932,4,3,67,,,,W,1,,THOMPSON ST,4,,
2019134932,3,4,67,,,,N,1,,N RANDOLPH ST,4,,
2020016046,4,3,67,,,,S,2,20,ROWLAND AV,4,,
2020016046,3,4,67,,,,E,2,20,KNORR ST,4,,
2019029961,5,6,67,2009,121,0,S,2,30,HARBISON AV,2,3,
2019029961,3,3,67,2007,150,1587,N,2,30,FRANKFORD AV,2,3,
2019029961,6,5,67,2009,120,0,N,2,30,HARBISON AV,2,3,
2019029961,4,4,67,2007,151,1600,S,2,30,FRANKFORD AV,2,3,
2019075051,3,4,67,,,,U,2,,66TH AV,4,,
2019075051,4,3,67,,,,U,2,20,8TH ST,4,,
2019102413,6,6,67,73,61,2299,W,2,30,COTTMAN AV,2,3,
2019102413,4,4,67,13,241,1287,S,2,30,FRANKFORD AV,2,3,
2019102413,3,3,67,13,240,1299,N,3,30,FRANKFORD AV,2,3,
2019102413,5,5,67,73,60,2285,E,2,30,COTTMAN AV,2,3,
2019102413,7,7,67,,,,W,1,35,RYAN AV,4,,
2019094764,4,3,67,,,,N,1,25,PASSYUNK AV,4,,
2019094764,3,4,67,,,,E,2,35,WASHINGTON AV,4,,
2019069773,4,3,67,,,,E,1,25,JEFFERSON ST,4,,
2019069773,3,4,67,,,,N,1,10,SYDENHAM ST,4,,
2019053484,4,3,67,,,,N,2,30,FRONT ST,4,,
2019053484,3,4,67,,,,E,2,25,HUNTING PARK AV,4,,
2019029422,5,5,67,291,181,1397,S,2,25,BROAD ST,2,3,
2019029422,3,3,67,3,111,925,W,2,25,WALNUT ST,2,3,
2019029422,6,6,67,3006,11,0,W,3,25,WALNUT ST,2,3,
2019029422,4,4,67,291,180,1398,N,2,25,BROAD ST,2,3,
2019018969,3,3,67,95,315,525,S,3,55,DELAWARE EX,1,1,
2019073877,3,3,67,8012,10,1114,N,1,20,RAMP B RD,2,1,
2019021028,3,3,67,76,3461,1321,W,2,50,SCHUYLKILL EX,1,1,
2019059419,3,3,67,4001,41,48,S,2,35,HENRY AV,2,3,
2019079603,4,4,67,2009,120,3388,N,2,30,HARBISON AV,2,3,
2019079603,5,5,67,2009,121,3388,S,2,30,HARBISON AV,2,3,
2019114660,4,4,67,13,71,1084,S,2,25,THIRTYEIGHTH ST,2,3,
2019114660,3,3,67,13,70,1102,N,3,25,THIRTYEIGHTH ST,2,3,
2019114660,6,6,67,3003,61,0,S,2,25,THIRTYEIGHTH ST,2,3,
2019114660,7,7,67,,,,E,2,30,POWELTON AV,4,,
2019114660,5,5,67,3003,60,0,N,2,25,THIRTYEIGHTH ST,2,3,
2019125211,3,3,67,2008,4,675,B,2,25,GIRARD AV,2,3,
2019133087,3,3,67,95,280,2567,N,4,55,DELAWARE EX,1,1,
2019069633,3,3,67,3018,50,0,E,2,45,HAVERFORD AV,2,3,
2019069633,4,4,67,,,,N,1,25,59TH ST,4,,
2019135450,4,4,67,4001,81,1116,S,2,35,HENRY AV,2,3,
2019135450,5,5,67,,,,W,2,25,DUPONT ST,4,,
2019135450,3,3,67,4001,80,1127,N,2,35,HENRY AV,2,3,
2019070604,3,3,67,2006,65,1942,W,2,25,SPRING GARDEN ST,2,3,
2019028357,3,3,67,13,61,345,S,2,25,THIRTYEIGHTH ST,2,3,
2019059217,3,3,67,676,10,1869,E,2,55,VINE STREET EX,1,1,
2019026807,3,3,67,1,10,0,N,2,35,CITY AV,2,3,
2019026807,4,4,67,1,10,2312,N,2,35,CITY AV,2,3,
2019026807,5,5,67,1,11,0,S,2,35,CITY AV,2,3,
2019026807,6,6,67,1,11,2299,S,2,35,CITY AV,2,3,
2019026807,7,7,67,3018,10,0,B,2,45,HAVERFORD AV,2,3,
2019026807,8,8,67,3043,10,0,N,2,35,HAVERFORD RD,2,3,
2019026807,9,9,67,3043,11,0,S,2,35,HAVERFORD RD,2,3,
2019115016,3,3,67,76,3465,873,W,3,50,SCHUYLKILL EX,1,1,
2019080036,3,3,67,13,30,570,W,2,25,BALTIMORE AV,2,3,
2019080036,4,4,67,3017,20,0,N,3,25,FIFTYSECOND ST,2,3,
2019001022,3,3,67,8020,10,706,S,2,20,RAMP A RD,2,1,
2019122484,3,3,67,611,20,663,N,3,30,BROAD ST,2,3,
2019008074,3,3,67,95,191,141,S,4,55,DELAWARE EX,1,1,
2019104084,3,3,67,6001,361,44,S,3,45,ROOSEVELT BL,2,3,
2019018963,3,4,67,8061,20,825,E,4,20,RAMP RD,2,1,
2019018963,4,3,67,2005,71,0,S,3,35,SIXTH ST,2,3,
2019100146,3,3,67,1009,140,1685,N,2,25,BUSTLETON AV,2,3,
2019100146,5,5,67,,,,W,2,20,COLIMA RD,4,,
2019100146,4,4,67,1009,141,1689,S,2,25,BUSTLETON AV,2,3,
2019075370,3,3,67,,,,W,2,35,RED LION RD,4,,
2019076221,3,3,67,95,304,1538,N,4,55,DELAWARE EX,1,1,
2019072533,3,3,67,,,,S,2,,34TH ST,4,,
2019041497,3,3,67,76,3460,308,E,3,50,SCHUYLKILL EX,1,1,
2019094371,3,3,67,95,204,1251,N,4,55,DELAWARE EX,1,1,
2019109285,3,3,67,76,3410,1954,E,4,50,SCHUYLKILL EX,1,1,
2019075074,3,3,67,13,231,2417,S,2,30,FRANKFORD AV,2,3,
2019035957,3,3,67,76,3455,2937,W,2,50,SCHUYLKILL EX,1,1,
2019123405,4,4,67,1015,31,1768,S,2,35,KNIGHTS RD,2,3,
2019123405,5,5,67,,,,E,2,,FAIRDALE RD,4,,
2019123405,3,3,67,1015,30,1773,N,2,35,KNIGHTS RD,2,3,
2019023492,3,4,67,,,,E,2,25,57TH ST,4,,
2019023492,4,3,67,,,,E,2,25,SPRUCE ST,4,,
2019088255,3,3,67,3003,20,3319,N,2,40,TWENTYSIXTH ST,2,3,
2019027021,4,4,67,,,,N,2,25,TOOKANY CREEK PY,4,,
2019027021,3,3,67,1002,40,0,N,2,35,CRESCENTVILLE RD,2,3,
2019110829,3,3,67,76,3435,727,W,3,50,SCHUYLKILL EX,1,1,
2019037103,5,5,67,,,,N,2,35,STATE RD,4,,
2019037103,4,4,67,73,111,0,S,2,35,NEW STATE RD,2,3,
2019037103,3,3,67,73,110,0,N,2,35,NEW STATE RD,2,3,
2019059968,3,3,67,676,14,1220,E,2,55,VINE STREET EX,1,1,
2019121518,3,3,67,,,,E,1,30,SOUTH ST,4,,
2019019023,4,3,67,,,,S,2,30,40TH ST,4,,
2019019023,3,4,67,,,,E,2,25,BROWN ST,4,,
2019013696,3,3,67,3011,60,1049,S,2,25,TWENTYNINTH ST,2,3,
2020001264,4,4,67,,,,S,99,25,5TH ST,4,,
2020001264,3,3,67,4004,90,1561,E,2,25,OLNEY AV,2,3,
2020010286,3,3,67,,,,W,1,25,LOMBARD ST,4,,
2019049055,3,3,67,2008,40,0,E,2,30,GIRARD AV,2,3,
2019049055,4,4,67,2008,41,0,W,2,30,GIRARD AV,2,3,
2019049055,5,5,67,,,,N,2,20,9TH ST,4,,
2019089624,3,3,67,76,3414,291,E,3,50,SCHUYLKILL EX,1,1,
2019001421,3,3,67,676,3,2318,W,3,55,VINE STREET EX,1,1,
2019052754,3,4,67,,,,E,2,,WILLOW ST,4,,
2019052754,4,3,67,,,,N,2,,3RD ST,4,,
2019050130,3,3,67,3005,90,1546,E,2,25,LANCASTER AV,2,3,
2019050130,4,4,67,,,,N,2,25,FAIRMOUNT AV,4,,
2019054921,6,6,67,,,,W,2,25,CECIL B MOORE AV,4,,
2019054921,3,3,67,2010,22,0,E,2,25,CECIL B MOORE AV,2,3,
2019054921,5,5,67,,,,W,2,25,TWENTYTHIRD ST,4,,
2019054921,4,4,67,3009,40,2381,N,2,25,RIDGE AV,2,3,
2019077989,3,3,67,3003,40,1805,N,2,40,THIRTYFOURTH ST,2,3,
2019077989,4,4,67,,,,W,2,20,WHARTON ST,4,,
2019078304,3,3,67,,,,S,2,15,I ST,4,,
2019064631,3,3,67,95,250,3150,N,4,55,DELAWARE EX,1,1,
2019096406,3,4,67,,,,N,2,25,13TH ST,4,,
2019096406,4,3,67,,,,E,2,25,MOORE AV,4,,
2019042166,4,3,67,,,,N,2,25,LINDBERGH BL,4,,
2019042166,3,4,67,,,,N,2,25,70TH ST,4,,
2019007435,3,3,67,3019,70,3039,N,2,35,PASSYUNK AV,2,3,
2019131563,4,3,67,,,,S,2,25,61ST ST,4,,
2019131563,3,4,67,,,,E,2,25,WEBSTER ST,4,,
2019059577,3,3,67,1011,90,1843,N,2,30,WELSH RD,2,3,
2019068430,3,3,67,676,5,2200,W,3,55,VINE STREET EX,1,1,
2019065145,3,3,67,1,101,78,S,3,50,ROOSEVELT BOULEVARD EX,2,1,
2020016426,3,3,67,,,,E,3,,WALT WHITMAN BR,4,,
2019118928,3,3,67,73,30,1314,E,2,30,COTTMAN AV,2,3,
2019118928,5,5,67,,,,E,99,20,LORETTO AV,4,,
2019118928,4,4,67,73,31,1312,W,2,30,COTTMAN AV,2,3,
2019110912,3,3,67,,,,W,2,25,DIAMOND ST,4,,
2019079710,5,5,67,,,,W,2,20,WAKELING ST,4,,
2019079710,6,6,67,,,,W,2,20,JAMES ST,4,,
2019079710,3,3,67,2009,90,330,N,3,30,ARAMINGO AV,2,3,
2019079710,4,4,67,2009,91,350,S,3,30,ARAMINGO AV,2,3,
2019127808,3,3,67,95,181,763,S,3,55,DELAWARE EX,1,1,
2019090834,4,4,67,,,,W,2,,BRIDGE ST,4,,
2019090834,3,3,67,6001,221,598,S,3,40,ROOSEVELT BL,2,3,
2019095645,3,3,67,676,15,1272,W,2,55,VINE STREET EX,1,1,
2019077506,3,3,67,95,185,2116,S,3,55,DELAWARE EX,1,1,
2020000598,3,3,67,1,231,363,S,3,40,ROOSEVELT BL,2,3,
2019079099,3,3,67,,,,N,2,25,17TH ST,4,,
2019062031,3,3,67,,,,S,1,30,FORD RD PS,4,,
2019128475,3,3,67,,,,N,2,20,N 10TH ST,4,,
2019094352,3,3,67,95,235,1658,S,4,55,DELAWARE EX,1,1,
2019065228,3,3,67,676,3,3154,W,3,55,VINE STREET EX,1,1,
2019072763,4,4,67,,,,E,2,,WYOMING AV,4,,
2019072763,3,3,67,1,161,913,S,3,35,ROOSEVELT BL,2,3,
2019130390,3,4,67,,,,W,1,25,W WASHINGTON SQ,4,,
2019130390,4,3,67,,,,W,1,25,LOCUST ST,4,,
2019019539,3,3,67,,,,S,4,30,BROAD ST,4,,
2019013383,3,3,67,676,14,3630,E,2,55,VINE STREET EX,1,1,
2019043632,3,4,67,6001,311,0,S,3,45,ROOSEVELT BL,2,3,
2019043632,4,3,67,532,10,177,S,2,35,WELSH RD,2,3,
2019130435,3,3,67,76,3401,562,W,4,50,SCHUYLKILL EX,1,1,
2019074801,3,3,67,95,265,2215,S,3,55,DELAWARE EX,1,1,
2019036383,3,3,67,676,3,1892,W,3,55,VINE STREET EX,1,1,
2019044595,4,4,67,,,,S,2,20,F ST,4,,
2019044595,3,3,67,1,201,0,S,3,40,ROOSEVELT BL,2,3,
2019121609,3,3,67,4002,100,852,W,3,35,STENTON AV,2,3,
2019027408,3,3,67,1005,70,0,S,2,30,CASTOR AV,2,3,
2019027408,4,4,67,,,,N,2,25,LUZERNE ST,4,,
2019117048,4,4,67,3037,23,2248,S,4,35,JOHN F KENNEDY BL,2,3,
2019117048,5,5,67,,,,S,2,,15TH ST,4,,
2019117048,3,3,67,3029,11,0,S,3,25,FIFTEENTH ST,2,3,
2019050161,4,3,67,,,,W,2,25,JOHNSON ST,4,,
2019050161,3,4,67,,,,N,2,25,CHEROKEE ST,4,,
2019122710,3,3,67,1,111,1447,S,3,50,ROOSEVELT BOULEVARD EX,2,1,
2019079273,3,3,67,3021,20,1150,W,2,25,ELMWOOD AV,2,3,
2019013150,3,3,67,1,320,0,N,3,45,ROOSEVELT BL,2,3,
2019013150,4,4,67,1,321,0,S,3,45,ROOSEVELT BL,2,3,
2019013150,5,9,67,6001,321,0,S,3,45,ROOSEVELT BL,2,3,
2019013150,6,5,67,1018,20,2874,E,2,30,GRANT AV,2,3,
2019013150,7,6,67,1018,21,2879,W,2,30,GRANT AV,2,3,
2019013150,8,7,67,1018,30,0,E,2,30,GRANT AV,2,3,
2019013150,9,8,67,1018,31,0,W,2,30,GRANT AV,2,3,
2019013483,3,3,67,2016,90,1151,B,2,30,ALLEGHENY AV,2,3,
2019013483,4,5,67,,,,S,1,20,JASPER ST,4,,
2019013483,5,4,67,,,,E,2,30,E ALLEGHENY AV,4,,
2019098015,3,3,67,3023,30,522,E,2,25,KINGSESSING AV,2,3,
2019098015,4,4,67,,,,N,2,20,57TH ST,4,,
2019125142,3,3,67,8019,260,1252,S,2,20,RAMP D RD,2,1,
2019043416,3,3,67,,,,E,1,20,W PIKE ST,4,,
2019093943,3,3,67,1,200,0,N,3,40,ROOSEVELT BL,2,3,
2019093943,4,4,67,,,,N,2,,F ST,4,,
2019060468,4,4,67,,,,E,2,,TYSON AV,4,,
2019060468,3,3,67,1,260,0,N,3,40,ROOSEVELT BL,2,3,
2019044202,3,3,67,,,,E,1,25,SOUTH ST,4,,
2019130141,3,3,67,76,3400,201,E,4,50,SCHUYLKILL EX,1,1,
2019094252,3,3,67,,,,W,2,25,CATHARINE ST,4,,
2019084009,4,3,67,,,,W,1,25,YORK ST,4,,
2019084009,3,4,67,,,,N,1,,CARLISLE ST,4,,
2019013956,3,3,67,,,,E,99,20,LYCOMING ST,4,,
2019123031,4,3,67,,,,E,2,25,SEDGLEY AV,4,,
2019123031,3,4,67,,,,S,2,25,MARGIE ST,4,,
2019126213,3,3,67,,,,N,1,20,N 17TH ST,4,,
2019050149,3,3,67,3011,50,1995,S,2,25,TWENTYNINTH ST,2,3,
2019054910,4,4,67,,,,S,2,25,59TH ST,4,,
2019054910,3,3,67,3015,60,507,N,4,25,COBBS CREEK PY,2,3,
2019083844,3,3,67,3015,10,576,S,3,25,COBBS CREEK PY,2,3,
2019083844,5,4,67,,,,N,1,,COBBS CREEK PY,4,,
2019083844,4,5,67,,,,E,2,,GREENWAY AV,4,,
2019054928,3,3,67,1016,50,1046,E,2,30,HOLME AV,2,3,
2019074758,3,3,67,2009,20,2000,N,2,30,ARAMINGO AV,2,3,
2019074758,5,5,67,2014,100,0,W,2,25,LEHIGH AV,2,3,
2019074758,4,4,67,2009,21,2008,S,2,30,ARAMINGO AV,2,3,
2019032415,3,3,67,4021,10,1070,N,2,25,MT AIRY AV,2,3,
2019032415,4,4,67,,,,N,1,25,BOYER ST,4,,
2019032527,3,3,67,1,381,161,S,3,45,ROOSEVELT BL,2,3,
2019071307,4,4,67,611,71,1138,S,3,30,BROAD ST,2,3,
2019071307,3,3,67,611,70,1138,N,4,30,BROAD ST,2,3,
2019071307,5,5,67,,,,W,1,25,SUSQUEHANNA AV,4,,
2019065130,5,5,67,,,,N,2,25,FRONT ST,4,,
2019065130,3,3,67,4002,140,0,E,1,25,GODFREY AV,2,3,
2019065130,4,4,67,4002,141,0,W,1,30,GODFREY AV,2,3,
2019104230,3,3,67,1018,70,500,E,2,45,GRANT AV,2,3,
2019031415,3,3,67,611,100,1447,N,3,30,BROAD ST,2,3,
2019045173,3,3,67,95,305,2083,S,4,55,DELAWARE EX,1,1,
2019023552,3,3,67,4007,30,3390,N,2,25,WAYNE AV,2,3,
2019023552,4,4,67,,,,W,2,25,CHELTEN AV,4,,
2019092540,3,3,67,6001,201,1482,S,3,40,ROOSEVELT BL,2,3,
2019026649,4,4,67,30,61,939,W,1,25,GIRARD AV,2,3,
2019026649,5,5,67,,,,S,1,20,42ND ST,4,,
2019026649,3,3,67,30,60,937,E,1,25,GIRARD AV,2,3,
2020010143,3,3,67,676,11,708,W,2,55,VINE STREET EX,1,1,
2019121513,4,3,67,,,,W,2,20,BARING ST,4,,
2019121513,3,4,67,,,,N,1,,STATE ST,4,,
2019133814,3,4,67,,,,E,2,30,LOCUST ST,4,,
2019133814,4,3,67,,,,N,2,30,41ST ST,4,,
2019060694,3,4,67,,,,N,1,35,11TH ST,4,,
2019060694,4,3,67,,,,E,2,35,DIAMOND ST,4,,
2019088494,4,4,67,2676,10,1549,E,3,25,VINE ST,2,3,
2019088494,5,5,67,,,,S,2,,TWELFTH ST,4,,
2019088494,3,3,67,2159,11,0,S,2,25,TWELFTH ST,2,3,
2019131454,4,4,67,,,,E,2,20,WESTMINSTER AV,4,,
2019131454,3,3,67,3005,110,343,N,3,35,BELMONT AV,2,3,
2019066487,4,4,67,,,,E,2,20,PEARSON AV,4,,
2019066487,3,3,67,13,290,0,N,3,30,FRANKFORD AV,2,3,
2019003024,3,4,67,,,,N,1,20,EDGEMONT ST,4,,
2019003024,4,3,67,,,,E,2,20,E ONTARIO ST,4,,
2019011354,4,4,67,,,,E,1,20,RICHMOND ST,4,,
2019011354,3,3,67,2007,10,612,N,2,25,FRANKFORD AV,2,3,
2020033341,5,5,67,1009,100,0,N,2,25,BUSTLETON AV,2,3,
2020033341,4,4,67,73,41,1491,W,2,30,COTTMAN AV,2,3,
2020033341,3,3,67,73,40,1499,E,3,30,COTTMAN AV,2,3,
2020033341,6,6,67,1009,101,10,S,2,25,BUSTLETON AV,2,3,
2019076616,3,3,67,76,3445,2414,W,2,50,SCHUYLKILL EX,1,1,
2019068433,4,3,67,,,,E,2,25,TYSON AV,4,,
2019068433,3,4,67,,,,N,1,20,CRISPIN ST,4,,
2019121620,3,3,67,8039,250,0,S,1,20,RAMP G RD,2,1,
2019121620,4,5,67,,,,N,2,25,FOX ST,4,,
2019121620,5,4,67,,,,W,1,20,W ABBOTTSFORD AV,4,,
2019018558,3,4,67,,,,S,2,25,HAWTHORNE ST,4,,
2019018558,4,3,67,,,,W,2,25,TYSON AV,4,,
2019069792,3,3,67,1,70,697,N,4,35,CITY AV,2,3,
2019053475,3,3,67,95,170,4780,N,3,55,DELAWARE EX,1,1,
2019109352,3,3,67,95,224,2759,N,4,55,DELAWARE EX,1,1,
2019001030,3,3,67,,,,S,2,25,S 15TH ST,4,,
2019035498,3,3,67,30,71,550,W,2,50,GIRARD AV,2,3,
2019114999,3,3,67,95,125,779,S,3,55,DELAWARE EX,1,1,
2019054025,4,4,67,,,,N,2,20,41ST ST,4,,
2019054025,3,3,67,3005,90,1887,E,2,25,LANCASTER AV,2,3,
2019030291,3,3,67,95,240,1224,N,4,55,DELAWARE EX,1,1,
2019085459,3,3,67,95,204,1155,N,4,55,DELAWARE EX,1,1,
2019049349,3,4,67,,,,S,2,25,20TH ST,4,,
2019049349,4,3,67,,,,E,1,25,PINE ST,4,,
2019026469,3,3,67,95,271,1145,S,3,55,DELAWARE EX,1,1,
2019078516,4,4,67,,,,W,2,30,PACKER AV,4,,
2019078516,3,3,67,611,7,0,S,2,35,BROAD ST,2,3,
2019015886,3,3,67,95,140,870,N,3,55,DELAWARE EX,1,1,
2019036608,3,3,67,,,,W,2,35,BENJAMIN FRANKLIN PK,4,,
2019121573,3,3,67,,,,S,1,20,MARSHALL ST,4,,
2019075439,3,3,67,,,,E,2,20,GRAYS AV,4,,
2019015428,3,3,67,676,3,2089,W,3,55,VINE STREET EX,1,1,
2019042184,3,4,67,,,,E,2,25,VINE ST,4,,
2019042184,4,3,67,,,,N,2,25,61ST ST,4,,
2019006311,3,3,67,95,204,1039,N,4,55,DELAWARE EX,1,1,
2019079313,3,3,67,4019,40,1043,E,2,25,WASHINGTON LN,2,3,
2019019392,4,4,67,,,,E,2,25,QUEEN LN,4,,
2019019392,3,3,67,4007,30,1151,S,2,25,WAYNE AV,2,3,
2019027415,4,4,67,,,,N,2,25,G ST,4,,
2019027415,3,3,67,2016,90,0,E,2,30,ALLEGHENY AV,2,3,
2019035528,3,3,67,,,,E,1,20,E HUNTINGDON ST,4,,
2020011103,3,3,67,3010,20,275,E,1,25,MARKET ST,2,3,
2019065840,3,3,67,3007,31,1358,S,4,30,BENJAMIN FRANKLIN PY,2,3,
2019064467,3,4,67,,,,E,1,25,MOUNT VERNON ST,4,,
2019064467,4,3,67,,,,N,99,20,MANTUA AV,4,,
2019101662,3,3,67,95,295,151,S,4,55,DELAWARE EX,1,1,
2019132122,3,3,67,2001,130,2543,N,1,30,DELAWARE AV,2,3,
2019039488,3,3,67,3017,50,567,S,2,35,FIFTYSECOND ST,2,3,
2019039488,4,4,67,,,,W,2,25,THOMPSON ST,4,,
2019074642,3,3,67,3013,40,2386,N,2,35,ISLAND AV,2,3,
2019074642,5,5,67,3015,10,0,B,2,25,COBBS CREEK PY,2,3,
2019074642,6,6,67,,,,W,2,30,WOODLAND AV,4,,
2019074642,4,4,67,3013,41,2385,S,2,35,ISLAND AV,2,3,
2019094716,3,3,67,76,3420,1933,E,3,50,SCHUYLKILL EX,1,1,
2019094876,5,5,67,,,,U,99,20,PRESIDENT ST,4,,
2019094876,3,3,67,532,30,2894,N,2,35,BUSTLETON AV,2,3,
2019094876,4,4,67,532,31,2889,S,2,35,BUSTLETON AV,2,3,
2019012852,3,3,67,95,170,4279,N,3,55,DELAWARE EX,1,1,
2019036283,3,3,67,76,3444,3537,E,2,50,SCHUYLKILL EX,1,1,
2019036283,4,4,67,8016,10,0,W,2,20,RAMP RD,2,1,
2019074892,3,4,67,,,,S,1,,REVERE ST,4,,
2019074892,4,3,67,,,,W,1,,SAINT VINCENT ST,4,,
2019053039,3,4,67,6001,281,1148,S,3,40,ROOSEVELT BL,2,3,
2019053039,4,3,67,1014,40,3704,E,2,35,RHAWN ST,2,3,
2019047920,3,3,67,291,140,1246,E,2,25,BROAD ST,2,3,
2019070217,3,3,67,,,,E,4,35,RED LION RD,4,,
2019090674,3,3,67,,,,S,2,25,70TH ST,4,,
2019034081,3,3,67,,,,N,2,35,WHITAKER AV,4,,
2019072617,3,3,67,676,5,1606,W,3,55,VINE STREET EX,1,1,
2019066555,3,3,67,291,150,128,E,2,25,BROAD ST,2,3,
2019047075,3,3,67,3009,100,2178,S,2,35,RIDGE AV,2,3,
2019096627,3,4,67,,,,W,2,15,CUTHBERT ST,4,,
2019096627,4,3,67,,,,N,1,20,13TH ST,4,,
2019114374,4,3,67,,,,E,4,30,ADAMS AV,4,,
2019114374,3,4,67,,,,N,2,20,RAMONA AV,4,,
2019017984,4,3,67,611,20,104,N,3,30,BROAD ST,2,3,
2019017984,3,5,67,2676,11,492,W,3,25,VINE ST,2,3,
2019017984,5,4,67,611,21,110,S,3,30,BROAD ST,2,3,
2019029810,3,3,67,2008,41,1514,W,2,30,GIRARD AV,2,3,
2019087015,3,3,67,1003,10,1942,N,2,25,B ST,2,3,
2019079246,3,3,67,,,,S,2,20,MEDFORD RD,4,,
2019018615,4,3,67,,,,N,2,25,7TH ST,4,,
2019018615,3,4,67,,,,E,1,15,FILBERT ST,4,,
2019105927,4,4,67,,,,E,1,20,PENN ST,4,,
2019105927,3,3,67,4005,40,1943,S,2,25,GERMANTOWN AV,2,3,
2019094220,6,6,67,,,,W,2,30,WOODLAND AV,4,,
2019094220,3,3,67,3013,40,2386,N,2,35,ISLAND AV,2,3,
2019094220,4,4,67,3013,41,2385,S,2,35,ISLAND AV,2,3,
2019094220,5,5,67,3015,10,0,W,2,25,COBBS CREEK PY,2,3,
2019047607,3,4,67,,,,N,2,20,13TH ST,4,,
2019047607,4,3,67,,,,W,99,30,LOMBARD ST,4,,
2019046392,3,3,67,95,145,2253,S,4,55,DELAWARE EX,1,1,
2019019036,5,5,67,,,,E,2,25,GROVE ST,4,,
2019019036,4,4,67,3021,71,2857,W,2,25,GRAYS FERRY AV,2,3,
2019019036,3,3,67,3021,70,2872,E,2,30,GRAYS FERRY AV,2,3,
2019126328,3,3,67,,,,W,1,30,E WYOMING AV,4,,
2019037070,4,4,67,1016,21,761,W,2,30,HOLME AV,2,3,
2019037070,3,3,67,1016,20,742,E,2,30,HOLME AV,2,3,
2019037070,5,5,67,,,,S,2,25,WINCHESTER AV,4,,
2019089637,3,3,67,1,341,0,S,3,45,ROOSEVELT BL,2,3,
2019089637,4,4,67,,,,W,2,35,RED LION RD,4,,
2019066140,3,3,67,,,,N,1,20,N HOWARD ST,4,,
2019134674,3,3,67,4009,40,754,E,3,35,BERKLEY ST,2,3,
2019041266,3,3,67,95,201,915,S,4,55,DELAWARE EX,1,1,
2019113902,3,3,67,3018,60,10,E,3,45,HAVERFORD AV,2,3,
2019113902,4,4,67,,,,N,1,20,53RD ST,4,,
2019105764,3,4,67,,,,N,2,20,46TH ST,4,,
2019105764,4,3,67,,,,E,2,25,KINGSESSING AV,4,,
2020020339,3,3,67,1014,70,2115,N,2,35,RHAWN ST,2,3,
2020008377,3,4,67,,,,S,2,15,PLAZA DR,7,,
2020008377,4,3,67,,,,W,2,15,BOULEVARD PLAZA LT,7,,
2019063826,4,3,67,,,,N,2,30,SUMMERDALE AV,4,,
2019063826,3,4,67,,,,W,2,30,BENNER ST,4,,
2019131466,3,3,67,76,3444,5356,E,2,50,SCHUYLKILL EX,1,1,
2019123116,3,3,67,76,3395,153,W,4,50,SCHUYLKILL EX,1,1,
2019102067,3,3,67,95,191,2419,S,4,55,DELAWARE EX,1,1,
2019121423,5,3,67,2006,64,462,W,2,25,SPRING GARDEN ST,2,3,
2019121423,4,5,67,,,,N,2,20,22ND ST,4,,
2019121423,3,4,67,2006,65,456,W,2,25,SPRING GARDEN ST,2,3,
2019034048,3,4,67,,,,W,2,25,THORNTON RD,4,,
